chr	gene_id	gene_name	start	end	gene_type
5	ENSG00000244076	CTC-512J14.1	79611490	79611645	pseudogene
5	ENSG00000248569	CTC-512J14.5	79646840	79647775	pseudogene
5	ENSG00000152380	FAM151B	79783788	79838382	protein_coding
5	ENSG00000242706	CTD-2015H6.2	79794353	79794790	pseudogene
5	ENSG00000189127	ANKRD34B	79852574	79866307	protein_coding
5	ENSG00000251366	DBIP2	79899202	79899463	pseudogene
5	ENSG00000251221	CTC-325J23.3	79904442	79918343	lincRNA
5	ENSG00000228716	DHFR	79922047	79950802	protein_coding
5	ENSG00000113318	MSH3	79950467	80172279	protein_coding
5	ENSG00000248967	RP11-241J12.3	80042158	80042638	pseudogene
5	ENSG00000145687	SSBP2	80708840	81047616	protein_coding
5	ENSG00000152348	ATG10	81267844	81572676	protein_coding
5	ENSG00000249100	CTD-2218K11.2	82061223	82062152	lincRNA
5	ENSG00000248105	CTD-2218K11.3	82120703	82121003	pseudogene
5	ENSG00000248112	RP11-78C3.1	82215195	82216938	lincRNA
5	ENSG00000248400	ST13P12	82264707	82272972	pseudogene
5	ENSG00000249664	CTD-2227C6.2	82308104	82308928	lincRNA
5	ENSG00000152422	XRCC4	82373317	82649606	protein_coding
5	ENSG00000243385	CTD-2110K23.1	82497048	82497960	pseudogene
5	ENSG00000145681	HAPLN1	82933624	83017432	protein_coding
5	ENSG00000164176	EDIL3	83236373	83680611	protein_coding
5	ENSG00000214853	RP11-509M23.1	84295738	84296113	pseudogene
5	ENSG00000249349	CTC-384G19.1	84408160	84408574	lincRNA
5	ENSG00000250253	RP11-1072N2.2	84505878	84506721	pseudogene
5	ENSG00000249792	RP11-1072N2.3	84508776	84509432	lincRNA
5	ENSG00000249023	CTD-2331D11.3	84725520	84726002	lincRNA
5	ENSG00000243859	RPL5P17	84760252	84761128	pseudogene
5	ENSG00000250874	CTC-480C2.1	84959050	84960502	lincRNA
5	ENSG00000248363	CTC-261N6.1	85649621	85664672	lincRNA
5	ENSG00000251585	CTD-2299E8.1	85698283	85698778	pseudogene
5	ENSG00000250544	CTC-493L21.1	86042635	86045589	lincRNA
5	ENSG00000242477	CTD-2161E19.1	86180048	86180698	pseudogene
5	ENSG00000249061	RP11-72L22.1	86263138	86433529	lincRNA
5	ENSG00000145715	RASA1	86563705	86687748	protein_coding
5	ENSG00000245526	LINC00461	87803363	87986858	lincRNA
5	ENSG00000250377	CTC-467M3.3	87988462	87989789	lincRNA
5	ENSG00000214942	AC113167.1	89196481	89200725	lincRNA
5	ENSG00000176018	LYSMD3	89811428	89825401	protein_coding
5	ENSG00000271762	RP11-213H15.4	90608874	90610219	lincRNA
5	ENSG00000248826	PCBP2P3	91139504	91140346	pseudogene
5	ENSG00000250049	RP11-348J24.2	91378414	91815133	lincRNA
5	ENSG00000249776	RP11-133F8.2	91745963	91996570	lincRNA
5	ENSG00000248950	LDHBP3	92176514	92177335	pseudogene
5	ENSG00000249353	NPM1P27	93018544	93019373	pseudogene
5	ENSG00000254132	MTND6P3	93904634	93905175	pseudogene
5	ENSG00000232578	CTC-303L1.1	93928473	93930496	pseudogene
5	ENSG00000133302	ANKRD32	93954052	94075141	protein_coding
5	ENSG00000164291	ARSK	94890778	94940768	protein_coding
5	ENSG00000145757	SPATA9	94987885	95034415	protein_coding
5	ENSG00000173221	GLRX	95087023	95158709	protein_coding
5	ENSG00000251348	HSPD1P11	95104703	95106404	pseudogene
5	ENSG00000213716	FABP5P5	95308745	95309150	pseudogene
5	ENSG00000250551	RP11-254I22.1	95385819	95551223	lincRNA
5	ENSG00000249746	RP11-254I22.3	95549050	95550779	lincRNA
5	ENSG00000164307	ERAP1	96096521	96143803	protein_coding
5	ENSG00000247121	CTD-2260A17.2	96149731	96271513	protein_coding
5	ENSG00000058729	RIOK2	96496571	96518964	protein_coding
5	ENSG00000249977	RP11-155G15.3	96785062	96785445	pseudogene
5	ENSG00000250331	RP11-1E3.1	96840400	97006750	lincRNA
5	ENSG00000251193	RP11-72K17.1	97073598	97074617	pseudogene
5	ENSG00000248202	RP11-455B3.1	97217124	97258399	lincRNA
5	ENSG00000176183	CH17-12M21.1	97674448	97675536	pseudogene
5	ENSG00000249990	RP11-474J18.2	97745379	97745804	pseudogene
5	ENSG00000174136	RGMB	98104354	98134347	protein_coding
5	ENSG00000153922	CHD1	98190908	98262240	protein_coding
5	ENSG00000248489	CTD-2007H13.3	98264875	98330717	lincRNA
5	ENSG00000241597	CTD-2007H13.1	98290098	98290676	pseudogene
5	ENSG00000227762	GUSBP8	98868332	98870315	pseudogene
5	ENSG00000249515	CTD-2151A2.1	98885136	98913661	lincRNA
5	ENSG00000248928	CTD-2151A2.3	98930584	98931001	pseudogene
5	ENSG00000271687	MTND5P10	99382681	99384489	pseudogene
5	ENSG00000270307	MTATP6P2	99387624	99388301	pseudogene
5	ENSG00000249787	RP11-346J10.1	99737145	99744603	lincRNA
5	ENSG00000250806	CTC-293G12.1	99989816	99993674	lincRNA
5	ENSG00000251261	0R7H2P	101152179	101152484	pseudogene
5	ENSG00000268424	AC008948.1	101569696	101571279	protein_coding
5	ENSG00000247402	CTD-2340E1.2	101941339	101941901	lincRNA
5	ENSG00000145723	GIN1	102421704	102455855	protein_coding
5	ENSG00000181751	C5orf30	102594403	102614361	protein_coding
5	ENSG00000251026	RP11-138J23.1	103415612	103441104	lincRNA
5	ENSG00000251574	RP11-6N13.1	103718999	104728671	lincRNA
5	ENSG00000253584	CTD-2374C24.1	104253193	104582065	lincRNA
5	ENSG00000251027	CTC-254B4.1	106150898	106346715	lincRNA
5	ENSG00000249959	RP11-252I13.2	107035536	107052542	lincRNA
5	ENSG00000145743	FBXL17	107194736	107717799	protein_coding
5	ENSG00000244245	RP11-120B7.1	107929310	107929668	pseudogene
5	ENSG00000272523	CTC-329H14.4	108063526	108063961	lincRNA
5	ENSG00000151422	FER	108083523	108532542	protein_coding
5	ENSG00000249921	CTC-329H14.1	108119799	108121253	pseudogene
5	ENSG00000250441	RP11-47F1.1	108230048	108230329	pseudogene
5	ENSG00000248876	RP11-231G15.3	108806544	108807287	lincRNA
5	ENSG00000214794	KRT18P42	108924039	108925293	pseudogene
5	ENSG00000186952	TMEM232	109624934	110074657	protein_coding
5	ENSG00000164209	SLC25A46	110073837	110100857	protein_coding
5	ENSG00000270779	CTD-2026D23.1	110243983	110244412	pseudogene
5	ENSG00000251627	CTD-2089O24.2	110319262	110320165	pseudogene
5	ENSG00000249619	HMGN1P13	110907799	110907936	pseudogene
5	ENSG00000134986	NREP	110998318	111333161	protein_coding
5	ENSG00000224032	EPB41L4A-AS1	111496223	111499973	lincRNA
5	ENSG00000248350	CTC-470E21.1	111699153	111699363	pseudogene
5	ENSG00000251014	RP11-159K7.1	111882670	111883202	pseudogene
5	ENSG00000250358	RP11-159K7.2	111964133	111967797	lincRNA
5	ENSG00000134982	APC	112043195	112181936	protein_coding
5	ENSG00000250045	CBX3P3	112113327	112113858	pseudogene
5	ENSG00000258864	CTC-554D6.1	112162910	112203279	protein_coding
5	ENSG00000171444	MCC	112357796	112824527	protein_coding
5	ENSG00000251628	RP11-371M22.1	113391703	113392871	lincRNA
5	ENSG00000250242	RP11-438C19.1	114423589	114424172	lincRNA
5	ENSG00000152503	TRIM36	114460459	114516243	protein_coding
5	ENSG00000248722	AK3P4	114738077	114738659	pseudogene
5	ENSG00000250444	CCT5P1	114847774	114849391	pseudogene
5	ENSG00000243414	TICAM2	114914339	114961876	protein_coding
5	ENSG00000134970	TMED7	114949205	114968689	protein_coding
5	ENSG00000248709	CTC-505O3.2	115091341	115091983	lincRNA
5	ENSG00000145782	ATG12	115163893	115177555	protein_coding
5	ENSG00000232916	HMGN2P27	115553723	115553992	pseudogene
5	ENSG00000250015	CTC-339F2.2	115638051	115639831	lincRNA
5	ENSG00000092421	SEMA6A	115779312	115910630	protein_coding
5	ENSG00000256121	AC010296.1	115780104	115780830	pseudogene
5	ENSG00000243758	RP11-535A15.1	116636800	116637138	pseudogene
5	ENSG00000248663	CTC-504A5.1	116751205	116881993	lincRNA
5	ENSG00000249582	RPL7L1P4	117114521	117115227	pseudogene
5	ENSG00000249797	CTD-3179P9.1	117260703	117601730	lincRNA
5	ENSG00000249551	RP11-2N5.2	117911270	117917019	lincRNA
5	ENSG00000249426	CTC-448D22.1	118096169	118121154	lincRNA
5	ENSG00000169570	DTWD2	118173017	118324240	protein_coding
5	ENSG00000197744	PTMAP2	118309491	118309817	pseudogene
5	ENSG00000250678	CTB-161M19.1	118345755	118346237	pseudogene
5	ENSG00000172869	DMXL1	118373467	118584833	protein_coding
5	ENSG00000249919	FABP5P6	118890945	118891353	pseudogene
5	ENSG00000164334	FAM170A	118965254	118971517	protein_coding
5	ENSG00000250895	CTD-2158P22.4	118988218	118988695	pseudogene
5	ENSG00000261036	RP11-574H6.1	119681602	119740532	lincRNA
5	ENSG00000184838	PRR16	119799973	120023027	protein_coding
5	ENSG00000270741	RP11-565F4.1	119993772	119994066	pseudogene
5	ENSG00000251135	AC008565.1	120375785	120379727	pseudogene
5	ENSG00000249600	RP11-510I6.3	121007068	121007567	pseudogene
5	ENSG00000151304	SRFBP1	121297656	121411265	protein_coding
5	ENSG00000164185	ZNF474	121465208	121515312	protein_coding
5	ENSG00000249621	CTD-2544H17.1	121656986	121659053	lincRNA
5	ENSG00000251538	RP11-166A12.1	121964647	122066380	lincRNA
5	ENSG00000061455	PRDM6	122424816	122523745	protein_coding
5	ENSG00000213655	CTD-2347I17.1	122571773	122572064	pseudogene
5	ENSG00000249400	HMGB3P17	122804475	122805123	pseudogene
5	ENSG00000151292	CSNK1G3	122847793	122952739	protein_coding
5	ENSG00000235275	KRT18P16	122971804	122973097	pseudogene
5	ENSG00000251662	CTC-369A16.3	123731640	123736348	lincRNA
5	ENSG00000250438	CTD-2308B18.2	123805284	123805594	lincRNA
5	ENSG00000249112	RP11-43D2.2	124043520	124046430	lincRNA
5	ENSG00000249423	RP11-284A20.1	124255640	124257291	lincRNA
5	ENSG00000250194	RP11-257I8.1	124410358	124410673	pseudogene
5	ENSG00000249365	RP11-508M8.1	124443897	124485622	lincRNA
5	ENSG00000250721	HMGB1P22	124601221	124601344	pseudogene
5	ENSG00000249677	RP11-395P13.3	124705858	124706617	lincRNA
5	ENSG00000251554	RP11-395P13.6	124731072	124731673	lincRNA
5	ENSG00000249950	CTC-394G3.1	125198439	125198886	pseudogene
5	ENSG00000248107	CTC-339D2.1	125515270	125529543	lincRNA
5	ENSG00000164904	ALDH7A1	125877533	125931110	protein_coding
5	ENSG00000113368	LMNB1	126112315	126172712	protein_coding
5	ENSG00000250080	CTB-88F18.2	126506227	126507958	pseudogene
5	ENSG00000164244	PRRC1	126853301	126890781	protein_coding
5	ENSG00000251032	RP11-483H11.1	127120310	127122734	pseudogene
5	ENSG00000250603	CTC-228N24.2	127174178	127193496	lincRNA
5	ENSG00000138829	FBN2	127593601	127994878	protein_coding
5	ENSG00000244192	RP11-114H7.1	130325590	130326121	pseudogene
5	ENSG00000158985	CDC42SE2	130581186	130734140	protein_coding
5	ENSG00000164398	ACSL6	131142683	131347936	protein_coding
5	ENSG00000239642	AC034228.7	131142816	131281391	pseudogene
5	ENSG00000164400	CSF2	131409483	131411859	protein_coding
5	ENSG00000072682	P4HA2	131527531	131631008	protein_coding
5	ENSG00000224431	AC063976.7	131535149	131539180	pseudogene
5	ENSG00000197208	SLC22A4	131630136	131679899	protein_coding
5	ENSG00000197375	SLC22A5	131705444	131731306	protein_coding
5	ENSG00000113525	IL5	131877136	131892530	protein_coding
5	ENSG00000169194	IL13	131991955	131996802	protein_coding
5	ENSG00000131437	KIF3A	132028320	132073330	protein_coding
5	ENSG00000198944	SOWAHA	132149033	132152488	protein_coding
5	ENSG00000164406	LEAP2	132208014	132210738	protein_coding
5	ENSG00000225364	ATP6V0E1P1	132284185	132284410	pseudogene
5	ENSG00000272023	CTC-350I8.1	132299462	132299856	lincRNA
5	ENSG00000251616	RP11-485M7.3	132446747	132450167	lincRNA
5	ENSG00000240611	CTB-49A3.1	132507910	132508745	pseudogene
5	ENSG00000213585	VDAC1	133307606	133340824	protein_coding
5	ENSG00000081059	TCF7	133450402	133487556	protein_coding
5	ENSG00000006837	CDKL3	133541305	133706738	protein_coding
5	ENSG00000270177	CTD-2410N18.3	133562101	133563518	lincRNA
5	ENSG00000237190	CDKN2AIPNL	133737778	133747589	protein_coding
5	ENSG00000243648	RP11-215P8.1	133758529	133759026	pseudogene
5	ENSG00000250564	RP11-215P8.4	133764742	133796306	lincRNA
5	ENSG00000251169	AC005355.2	133842243	133844920	lincRNA
5	ENSG00000113621	TXNDC15	134209493	134237215	protein_coding
5	ENSG00000248923	MTND5P11	134260338	134262149	pseudogene
5	ENSG00000152705	CATSPER3	134303596	134347392	protein_coding
5	ENSG00000248753	CTC-276P9.2	134456216	134475371	lincRNA
5	ENSG00000145824	CXCL14	134906373	134914969	protein_coding
5	ENSG00000145839	IL9	135227935	135231516	protein_coding
5	ENSG00000253927	GS1-39E22.1	135236042	135253850	lincRNA
5	ENSG00000145826	LECT2	135257968	135290723	protein_coding
5	ENSG00000248351	HSPD1P18	135716956	135717199	pseudogene
5	ENSG00000146021	KLHL3	136953189	137071779	protein_coding
5	ENSG00000270237	RP11-381K20.5	137081340	137081840	lincRNA
5	ENSG00000177733	HNRNPA0	137087075	137090039	protein_coding
5	ENSG00000031003	FAM13B	137273649	137387650	protein_coding
5	ENSG00000112981	NME5	137450866	137475132	protein_coding
5	ENSG00000094880	CDC23	137523339	137549032	protein_coding
5	ENSG00000120705	ETF1	137841784	137878989	protein_coding
5	ENSG00000197830	AC011385.1	137881629	137882992	pseudogene
5	ENSG00000113013	HSPA9	137890571	137911133	protein_coding
5	ENSG00000044115	CTNNA1	137946656	138270723	protein_coding
5	ENSG00000232174	CTB-164L20.1	137956018	137956653	pseudogene
5	ENSG00000120725	SIL1	138282409	138629246	protein_coding
5	ENSG00000170476	MZB1	138723169	138725770	protein_coding
5	ENSG00000170464	DNAJC18	138744279	138780180	protein_coding
5	ENSG00000269071	AC138517.1	138852108	138852506	protein_coding
5	ENSG00000250635	CTD-3224K15.2	139028584	139029313	lincRNA
5	ENSG00000249131	CTB-35F21.2	139120934	139125808	lincRNA
5	ENSG00000158458	NRG2	139226364	139422884	protein_coding
5	ENSG00000113108	APBB3	139937853	139973337	protein_coding
5	ENSG00000240518	RP11-515C16.1	139988670	139988985	pseudogene
5	ENSG00000131495	NDUFA2	140018325	140027370	protein_coding
5	ENSG00000170445	HARS	140052758	140071609	protein_coding
5	ENSG00000248106	AC005609.2	140143695	140144406	pseudogene
5	ENSG00000204969	PCDHA2	140174444	140391929	protein_coding
5	ENSG00000204965	PCDHA5	140201222	140391929	protein_coding
5	ENSG00000204962	PCDHA8	140220907	140391929	protein_coding
5	ENSG00000249034	AC005609.1	140240341	140243224	protein_coding
5	ENSG00000249504	PCDHA14	140240860	140243104	pseudogene
5	ENSG00000251664	PCDHA12	140255058	140391929	protein_coding
5	ENSG00000243232	PCDHAC2	140345820	140391936	protein_coding
5	ENSG00000272108	AC005754.8	140498262	140500347	lincRNA
5	ENSG00000081818	PCDHB4	140501581	140505201	protein_coding
5	ENSG00000255622	PCDHB17	140535577	140538639	protein_coding
5	ENSG00000196963	PCDHB16	140560980	140565793	protein_coding
5	ENSG00000177839	PCDHB9	140566893	140571111	pseudogene
5	ENSG00000197479	PCDHB11	140579183	140582618	protein_coding
5	ENSG00000120327	PCDHB14	140602931	140605858	protein_coding
5	ENSG00000146001	PCDHB18	140613938	140617101	pseudogene
5	ENSG00000113248	PCDHB15	140625147	140627799	protein_coding
5	ENSG00000081853	PCDHGA2	140718539	140892546	protein_coding
5	ENSG00000262576	PCDHGA4	140734768	140892546	protein_coding
5	ENSG00000262209	PCDHGB3	140749831	140892546	protein_coding
5	ENSG00000253953	PCDHGB4	140767452	140892546	protein_coding
5	ENSG00000253305	PCDHGB6	140787770	140892546	protein_coding
5	ENSG00000253873	PCDHGA11	140800762	140891835	protein_coding
5	ENSG00000248449	PCDHGB8P	140805853	140808219	pseudogene
5	ENSG00000240184	PCDHGC3	140855580	140892542	protein_coding
5	ENSG00000240764	PCDHGC5	140868808	140892546	protein_coding
5	ENSG00000164620	RELL2	141016517	141020644	protein_coding
5	ENSG00000156453	PCDH1	141232938	141258811	protein_coding
5	ENSG00000226040	AC005740.3	141275733	141276254	pseudogene
5	ENSG00000113555	PCDH12	141323150	141349304	protein_coding
5	ENSG00000131507	NDFIP1	141488070	141534005	protein_coding
5	ENSG00000225147	AC005215.1	141946265	141946641	pseudogene
5	ENSG00000236714	AC005592.1	142125165	142140563	lincRNA
5	ENSG00000145819	ARHGAP26	142149949	142608576	protein_coding
5	ENSG00000113580	NR3C1	142657496	142815077	protein_coding
5	ENSG00000231579	RP11-278J6.1	142712170	142712804	pseudogene
5	ENSG00000249429	CTD-2050E21.1	142869420	142910915	lincRNA
5	ENSG00000225869	CTB-70D19.1	143131655	143132269	pseudogene
5	ENSG00000250972	CKS1BP5	143818769	143819041	pseudogene
5	ENSG00000133706	LARS	145492601	145562223	protein_coding
5	ENSG00000239602	RP11-449H3.1	145517318	145517944	pseudogene
5	ENSG00000091009	RBM27	145583113	145718814	protein_coding
5	ENSG00000091010	POU4F3	145718587	145720083	protein_coding
5	ENSG00000248842	CTB-1H10.1	145780544	145786922	lincRNA
5	ENSG00000113649	TCERG1	145826874	145891524	protein_coding
5	ENSG00000133710	SPINK5	147405246	147516852	protein_coding
5	ENSG00000249834	PGBD4P3	147686861	147687821	pseudogene
5	ENSG00000268126	AC091948.1	147698550	147701891	protein_coding
5	ENSG00000169252	ADRB2	148206156	148208196	protein_coding
5	ENSG00000250072	CTC-529P8.1	148442880	148489350	lincRNA
5	ENSG00000253864	AC131025.8	148786526	148793660	lincRNA
5	ENSG00000241112	RPL29P14	148924946	148925373	pseudogene
5	ENSG00000132915	PDE6A	149237519	149324356	protein_coding
5	ENSG00000251583	AC008427.2	149311577	149312231	pseudogene
5	ENSG00000155850	SLC26A2	149340300	149373018	protein_coding
5	ENSG00000241907	CTB-46E9.1	149401130	149401484	pseudogene
5	ENSG00000182578	CSF1R	149432854	149492935	protein_coding
5	ENSG00000214485	CTB-13H5.1	149473860	149474619	pseudogene
5	ENSG00000113721	PDGFRB	149493400	149535435	protein_coding
5	ENSG00000011083	SLC6A7	149569520	149602351	protein_coding
5	ENSG00000070814	TCOF1	149737202	149779871	protein_coding
5	ENSG00000171992	SYNPO	149980642	150038782	protein_coding
5	ENSG00000256235	SMIM3	150157508	150176296	protein_coding
5	ENSG00000145908	ZNF300	150273954	150284545	protein_coding
5	ENSG00000197083	ZNF300P1	150310207	150325851	pseudogene
5	ENSG00000145901	TNIP1	150409506	150473138	protein_coding
5	ENSG00000254298	CTB-17P3.4	150537667	150538023	lincRNA
5	ENSG00000198624	CCDC69	150560613	150603706	protein_coding
5	ENSG00000186335	SLC36A2	150694539	150727151	protein_coding
5	ENSG00000270904	CTC-224D3.1	150698983	150699337	pseudogene
5	ENSG00000253472	CTB-23I7.2	150757564	150758201	pseudogene
5	ENSG00000123643	SLC36A1	150816607	150871942	protein_coding
5	ENSG00000272112	CTB-113P19.5	151104392	151104917	lincRNA
5	ENSG00000177556	ATOX1	151121877	151152093	protein_coding
5	ENSG00000145907	G3BP1	151150606	151192346	protein_coding
5	ENSG00000261382	RP11-461L18.1	153281019	153282783	lincRNA
5	ENSG00000055147	FAM114A2	153369688	153418496	protein_coding
5	ENSG00000164574	GALNT10	153570290	153800544	protein_coding
5	ENSG00000164576	SAP30L	153825517	153840614	protein_coding
5	ENSG00000254293	CTB-158E9.1	153863477	153865710	lincRNA
5	ENSG00000253146	CIR1P1	153938868	153940000	pseudogene
5	ENSG00000241187	CTC-209L16.1	154108791	154109254	pseudogene
5	ENSG00000082515	MRPL22	154320630	154348971	protein_coding
5	ENSG00000253261	CTC-280C13.1	154373158	154374005	pseudogene
5	ENSG00000253646	CTD-2311A18.1	154490744	154491884	pseudogene
5	ENSG00000113249	HAVCR1	156456424	156486130	protein_coding
5	ENSG00000155868	MED7	156564423	156586030	protein_coding
5	ENSG00000055163	CYFIP2	156693089	156822606	protein_coding
5	ENSG00000172548	NIPAL4	156887027	156901725	protein_coding
5	ENSG00000155858	LSM11	157170703	157187717	protein_coding
5	ENSG00000253630	CTC-370J7.1	157174512	157174715	pseudogene
5	ENSG00000244331	CTB-47B8.1	157358266	157358571	pseudogene
5	ENSG00000213414	CTB-47B8.5	157413154	157414714	pseudogene
5	ENSG00000253134	CTC-436K13.2	157702719	157705821	lincRNA
5	ENSG00000254135	RP11-32D16.1	157912198	157961446	lincRNA
5	ENSG00000164330	EBF1	158122928	158526769	protein_coding
5	ENSG00000254199	AC008691.1	159175240	159188068	lincRNA
5	ENSG00000170234	PWWP2A	159488808	159546430	protein_coding
5	ENSG00000253772	RP11-34P1.1	159674524	159675224	pseudogene
5	ENSG00000145861	C1QTNF2	159774758	159797648	protein_coding
5	ENSG00000164611	PTTG1	159848829	159855748	protein_coding
5	ENSG00000118322	ATP10B	159990127	160279221	protein_coding
5	ENSG00000145864	GABRB2	160715436	160976050	protein_coding
5	ENSG00000254186	RP11-167P20.1	161985691	162050467	lincRNA
5	ENSG00000170584	NUDCD2	162873532	162887146	protein_coding
5	ENSG00000038274	MAT2B	162930120	162946342	protein_coding
5	ENSG00000224012	RP11-756G12.1	163136216	163136520	pseudogene
5	ENSG00000253538	CTB-32P11.1	163636637	163638898	lincRNA
5	ENSG00000253693	CTC-535M15.2	164776036	165205694	lincRNA
5	ENSG00000253512	CTC-535M15.1	165209810	165210139	pseudogene
5	ENSG00000253713	CTC-264O10.2	166543323	166546590	lincRNA
5	ENSG00000188573	FBLL1	167956121	167957639	protein_coding
5	ENSG00000233913	CTC-575D19.1	168043317	168044059	pseudogene
5	ENSG00000184347	SLIT3	168088745	168728133	protein_coding
5	ENSG00000134516	DOCK2	169064251	169510386	protein_coding
5	ENSG00000145936	KCNMB1	169801675	169816681	protein_coding
5	ENSG00000204764	RANBP17	170288874	170727019	protein_coding
5	ENSG00000254012	RP11-546B8.5	170793303	170793615	pseudogene
5	ENSG00000181163	NPM1	170814120	170838141	protein_coding
5	ENSG00000253110	CTB-78H18.1	171200656	171201743	protein_coding
5	ENSG00000072786	STK10	171469077	171615390	protein_coding
5	ENSG00000168246	UBTD2	171636644	171711075	protein_coding
5	ENSG00000213386	RP11-779O18.2	172189524	172190261	pseudogene
5	ENSG00000120129	DUSP1	172195093	172198198	protein_coding
5	ENSG00000113732	ATP6V0E1	172410760	172462448	protein_coding
5	ENSG00000254328	CTC-308K20.4	172413683	172414201	pseudogene
